HOUSEHOLD	PERSON	TRIP	LEG	MODE	EVENT	SCHEDULE	ACTUAL	LINK	OFFSET
8879	1	1	2	0	2	300	277	-173	500
43979	1	1	2	0	2	267	190	-21	500
34541	1	1	2	0	2	200	146	-8	500
27020	1	1	2	0	2	467	369	151	500
16819	1	1	2	0	2	422	327	166	500
35595	1	1	2	0	2	278	235	-40	500
55050	1	1	2	0	2	244	225	216	500
21027	1	1	2	0	2	144	132	174	500
4253	1	1	2	0	2	134	94	-203	500
22665	1	1	2	0	2	67	48	-14	500
9606	1	1	2	0	2	455	382	-58	500
24400	1	1	2	0	2	389	347	178	500
8516	1	1	2	0	2	378	322	-60	500
1885	1	1	2	0	2	400	359	-55	500
21798	1	1	2	0	2	411	346	178	500
57683	1	1	2	0	2	333	290	129	500
26842	1	1	2	0	2	322	243	173	500
4157	1	1	2	0	2	334	238	-11	500
24985	1	1	2	0	2	211	234	-176	500
39578	1	1	2	0	2	355	321	-43	500
1240	1	1	2	0	2	300	318	45	500
2135	1	1	2	0	2	300	275	-173	500
28475	1	1	2	0	2	144	142	186	500
57577	1	1	2	0	2	411	346	-104	500
10354	1	1	2	0	2	356	316	-41	500
36686	1	1	2	0	2	311	257	-45	500
21253	1	1	2	0	2	134	103	-31	500
47879	1	1	2	0	2	422	375	198	500
25210	1	1	2	0	2	433	372	-190	500
13093	1	1	2	0	2	478	363	-54	500
14212	1	1	2	0	2	444	348	53	500
46604	1	1	2	0	2	356	317	-25	500
46151	1	1	2	0	2	455	364	-43	500
10450	1	1	2	0	2	456	354	-169	500
10365	1	1	2	0	2	322	299	-41	500
18564	1	1	2	0	2	267	206	176	500
5042	1	1	2	0	2	400	375	-165	500
44875	1	1	2	0	2	444	370	-68	500
30902	1	1	2	0	2	411	358	180	500
27184	1	1	2	0	2	434	354	-49	500
41475	1	1	2	0	2	322	271	-71	500
46063	1	1	2	0	2	278	254	48	500
19420	1	1	2	0	2	200	185	-39	500
48433	1	1	2	0	2	189	171	175	500
49826	1	1	2	0	2	422	329	201	500
37592	1	1	2	0	2	355	302	-55	500
25184	1	1	2	0	2	322	286	-12	500
12469	1	1	2	0	2	322	285	-43	500
9157	1	1	2	0	2	233	228	-173	500
14410	1	1	2	0	2	200	188	-33	500
40627	1	1	2	0	2	200	165	182	500
23639	1	1	2	0	2	134	99	-14	500
13404	1	1	2	0	2	366	343	-176	500
26489	1	1	2	0	2	411	335	48	500
30082	1	1	2	0	2	400	330	161	500
11155	1	1	2	0	2	378	291	-53	500
18084	1	1	2	0	2	333	268	180	500
800	1	1	2	0	2	311	250	163	500
49182	1	1	2	0	2	144	126	30	500
31947	1	1	2	0	2	467	376	-74	500
1542	1	1	2	0	2	344	299	48	500
5492	1	1	2	0	2	355	285	-43	500
27043	1	1	2	0	2	355	285	-55	500
10086	1	1	2	0	2	334	247	11	500
54446	1	1	2	0	2	233	231	62	500
49869	1	1	2	0	2	278	220	180	500
29710	1	1	2	0	2	200	176	-33	500
17486	1	1	2	0	2	200	163	-39	500
22453	1	1	2	0	2	89	104	-173	500
22941	1	1	2	0	2	333	318	188	500
46483	1	1	2	0	2	311	302	-176	500
56709	1	1	2	0	2	333	274	-8	500
23598	1	1	2	0	2	378	271	210	500
43637	1	1	2	0	2	233	246	-173	500
32772	1	1	2	0	2	334	244	-21	500
3785	1	1	2	0	2	200	170	-39	500
56609	1	1	2	0	2	422	366	62	500
35968	1	1	2	0	2	400	353	150	500
45843	1	1	2	0	2	400	341	150	500
17186	1	1	2	0	2	400	339	-155	500
20455	1	1	2	0	2	333	303	188	500
350	1	1	2	0	2	256	190	-208	500
36460	1	1	2	0	2	144	144	189	500
39902	1	1	2	0	2	411	346	-165	500
32334	1	1	2	0	2	411	340	180	500
13930	1	1	2	0	2	278	213	172	500
25678	1	1	2	0	2	500	398	-58	500
398	1	1	2	0	2	478	396	-13	500
22268	1	1	2	0	2	333	318	185	500
12033	1	1	2	0	2	289	270	183	500
55389	1	1	2	0	2	266	260	-108	500
50565	1	1	2	0	2	333	259	-149	500
1365	1	1	2	0	2	222	174	173	500
15647	1	1	2	0	2	467	358	157	500
52229	1	1	2	0	2	489	381	180	500
56917	1	1	2	0	2	455	378	140	500
29427	1	1	2	0	2	411	328	-165	500
57277	1	1	2	0	2	334	249	-150	500
35509	1	1	2	0	2	334	243	-63	500
7431	1	1	2	0	2	233	214	-173	500
16326	1	1	2	0	2	100	126	-173	500
49693	1	1	2	0	2	422	356	-59	500
33721	1	1	2	0	2	467	347	159	500
949	1	1	2	0	2	344	282	-46	500
19344	1	1	2	0	2	334	252	11	500
23959	1	1	2	0	2	356	329	-25	500
17672	1	1	2	0	2	233	185	-33	500
14834	1	1	2	0	2	455	399	50	500
10988	1	1	2	0	2	322	288	176	500
10807	1	1	2	0	2	311	276	181	500
32266	1	1	2	0	2	334	243	-209	500
49855	1	1	2	0	2	178	144	172	500
17846	1	1	2	0	2	189	136	-185	500
55478	1	1	2	0	2	478	382	208	500
10316	1	1	2	0	2	278	235	-26	500
45282	1	1	2	0	2	200	176	183	500
35641	1	1	2	0	2	189	145	170	500
44789	1	1	2	0	2	200	144	-41	500
29535	1	1	2	0	2	455	384	57	500
6209	1	1	2	0	2	467	362	-57	500
58702	1	1	2	0	2	445	344	98	500
22450	1	1	2	0	2	267	216	175	500
44303	1	1	2	0	2	211	179	175	500
2820	1	1	2	0	2	467	356	-53	500
24284	1	1	2	0	2	67	47	-20	500
32070	1	1	2	0	2	400	328	-152	500
2285	1	1	2	0	2	300	255	177	500
34973	1	1	2	0	2	366	295	160	500
52523	1	1	2	0	2	278	266	51	500
52372	1	1	2	0	2	267	253	-36	500
52990	1	1	2	0	2	222	236	48	500
23866	1	1	2	0	2	233	200	27	500
33523	1	1	2	0	2	233	199	176	500
10046	1	1	2	0	2	245	185	43	500
27177	1	1	2	0	2	134	105	-194	500
42880	1	1	2	0	2	400	327	150	500
19483	1	1	2	0	2	367	320	177	500
43429	1	1	2	0	2	322	265	-152	500
44372	1	1	2	0	2	478	384	181	500
42620	1	1	2	0	2	411	369	-44	500
16139	1	1	2	0	2	400	302	161	500
43410	1	1	2	0	2	300	291	-40	500
25034	1	1	2	0	2	311	260	174	500
15308	1	1	2	0	2	278	248	177	500
54711	1	1	2	0	2	300	232	-18	500
3249	1	1	2	0	2	455	411	-171	500
34774	1	1	2	0	2	534	400	162	500
47255	1	1	2	0	2	344	353	-172	500
24942	1	1	2	0	2	400	336	-44	500
50643	1	1	2	0	2	267	241	-38	500
35813	1	1	2	0	2	233	201	183	500
40326	1	1	2	0	2	411	331	-44	500
52078	1	1	2	0	2	355	318	177	500
11266	1	1	2	0	2	266	270	-172	500
39300	1	1	2	0	2	245	244	-174	500
49867	1	1	2	0	2	467	412	-83	500
26567	1	1	2	0	2	444	360	-68	500
30954	1	1	2	0	2	366	358	-171	500
51610	1	1	2	0	2	467	358	-153	500
29684	1	1	2	0	2	445	328	-201	500
52084	1	1	2	0	2	400	326	-44	500
870	1	1	2	0	2	355	308	177	500
23925	1	1	2	0	2	322	252	156	500
45832	1	1	2	0	2	245	185	43	500
36309	1	1	2	0	2	233	182	-33	500
1843	1	1	2	0	2	178	179	174	500
6041	1	1	2	0	2	355	327	187	500
18658	1	1	2	0	2	356	321	-36	500
10147	1	1	2	0	2	355	316	177	500
33624	1	1	2	0	2	366	294	160	500
16000	1	1	2	0	2	300	247	174	500
46878	1	1	2	0	2	200	143	9	500
42289	1	1	2	0	2	100	77	24	500
20788	1	1	2	0	2	433	340	-50	500
33031	1	1	2	0	2	434	327	165	500
26940	1	1	2	0	2	389	323	176	500
53667	1	1	2	0	2	400	294	147	500
44507	1	1	2	0	2	300	264	177	500
31259	1	1	2	0	2	122	150	-174	500
35834	1	1	2	0	2	134	99	-195	500
8876	1	1	2	0	2	411	340	-169	500
51250	1	1	2	0	2	366	327	-44	500
21670	1	1	2	0	2	322	299	52	500
17766	1	1	2	0	2	367	285	177	500
5127	1	1	2	0	2	233	178	175	500
31517	1	1	2	0	2	134	94	-195	500
28329	1	1	2	0	2	500	399	163	500
27868	1	1	2	0	2	433	367	176	500
49700	1	1	2	0	2	366	312	-44	500
3006	1	1	2	0	2	167	135	174	500
45626	1	1	2	0	2	411	371	-34	500
50588	1	1	2	0	2	411	316	-173	500
10282	1	1	2	0	2	333	280	-36	500
2768	1	1	2	0	2	189	197	-174	500
40386	1	1	2	0	2	144	156	-38	500
25022	1	1	2	0	2	311	268	-34	500
59889	1	1	2	0	2	278	220	-218	500
11828	1	1	2	0	2	411	335	-169	500
20117	1	1	2	0	2	300	283	-25	500
26666	1	1	2	0	2	200	155	-38	500
13396	1	1	2	0	2	67	49	191	500
18800	1	1	2	0	2	500	418	-171	500
29833	1	1	2	0	2	366	330	-44	500
4982	1	1	2	0	2	400	291	-214	500
6838	1	1	2	0	2	278	279	184	500
14415	1	1	2	0	2	200	146	-7	500
24187	1	1	2	0	2	478	402	-40	500
28615	1	1	2	0	2	467	392	57	500
55034	1	1	2	0	2	444	364	133	500
56479	1	1	2	0	2	355	314	187	500
8907	1	1	2	0	2	300	251	177	500
38932	1	1	2	0	2	278	245	-32	500
20189	1	1	2	0	2	211	193	171	500
42436	1	1	2	0	2	455	381	-45	500
51322	1	1	2	0	2	366	317	-44	500
22699	1	1	2	0	2	366	309	-44	500
19802	1	1	2	0	2	267	229	-41	500
42666	1	1	2	0	2	256	217	166	500
33475	1	1	2	0	2	133	107	177	500
18418	1	1	2	0	2	56	104	-174	500
1364	1	1	2	0	2	100	85	-23	500
19169	1	1	2	0	2	500	418	-171	500
37824	1	1	2	0	2	400	307	161	500
39215	1	1	2	0	2	278	241	179	500
45514	1	1	2	0	2	167	139	174	500
56532	1	1	2	0	2	488	424	52	500
54425	1	1	2	0	2	556	418	-29	500
32006	1	1	2	0	2	366	325	-42	500
30486	1	1	2	0	2	311	256	-39	500
23469	1	1	2	0	2	267	201	-194	500
57486	1	1	2	0	2	233	183	-23	500
59905	1	1	2	0	2	200	156	131	500
54482	1	1	2	0	2	467	390	29	500
28436	1	1	2	0	2	411	322	189	500
54228	1	1	2	0	2	400	316	-68	500
30636	1	1	2	0	2	400	295	-12	500
32893	1	1	2	0	2	267	204	-194	500
12604	1	1	2	0	2	267	197	197	500
39052	1	1	2	0	2	211	165	175	500
32487	1	1	2	0	2	122	100	-172	500
50263	1	1	2	0	2	511	408	179	500
29922	1	1	2	0	2	378	304	-42	500
7741	1	1	2	0	2	367	288	177	500
26463	1	1	2	0	2	189	159	176	500
46065	1	1	2	0	2	44	37	176	500
43253	1	1	2	0	2	511	430	-42	500
56557	1	1	2	0	2	500	423	-65	500
5339	1	1	2	0	2	500	416	171	500
12689	1	1	2	0	2	267	216	-41	500
36051	1	1	2	0	2	222	179	-169	500
14815	1	1	2	0	2	511	431	179	500
55999	1	1	2	0	2	467	379	-215	500
14370	1	1	2	0	2	244	207	-32	500
51999	1	1	2	0	2	222	201	-38	500
6343	1	1	2	0	2	200	148	-23	500
43482	1	1	2	0	2	522	411	166	500
50630	1	1	2	0	2	366	318	48	500
17685	1	1	2	0	2	389	313	200	500
17995	1	1	2	0	2	400	290	-212	500
22896	1	1	2	0	2	322	257	-32	500
52507	1	1	2	0	2	122	105	173	500
19675	1	1	2	0	2	511	383	-74	500
12309	1	1	2	0	2	411	324	189	500
39919	1	1	2	0	2	400	292	158	500
27954	1	1	2	0	2	311	246	-39	500
21056	1	1	2	0	2	189	182	-174	500
39291	1	1	2	0	2	189	145	173	500
7225	1	1	2	0	2	500	423	-58	500
15450	1	1	2	0	2	278	252	-47	500
24931	1	1	2	0	2	256	239	-175	500
95	1	1	2	0	2	222	219	-37	500
43267	1	1	2	0	2	278	215	179	500
29827	1	1	2	0	2	256	212	-174	500
27080	1	1	2	0	2	233	194	-44	500
53392	1	1	2	0	2	134	95	-119	500
32535	1	1	2	0	2	89	74	176	500
44869	1	1	2	0	2	44	35	177	500
26636	1	1	2	0	2	345	262	-43	500
7957	1	1	2	0	2	344	295	-172	500
44697	1	1	2	0	2	400	290	-211	500
57320	1	1	2	0	2	344	275	210	500
48842	1	1	2	0	2	278	261	-47	500
50075	1	1	2	0	2	300	245	176	500
37004	1	1	2	0	2	422	339	201	500
32180	1	1	2	0	2	411	336	-169	500
42802	1	1	2	0	2	356	308	-22	500
16943	1	1	2	0	2	200	218	182	500
27952	1	1	2	0	2	200	143	196	500
31349	1	1	2	0	2	478	417	202	500
31626	1	1	2	0	2	467	385	161	500
59433	1	1	2	0	2	433	375	-34	500
30894	1	1	2	0	2	367	291	30	500
34280	1	1	2	0	2	344	274	-46	500
1935	1	1	2	0	2	334	244	-20	500
30705	1	1	2	0	2	278	235	-40	500
17601	1	1	2	0	2	167	152	-34	500
46261	1	1	2	0	2	511	409	-60	500
26205	1	1	2	0	2	389	341	139	500
50851	1	1	2	0	2	389	315	171	500
20985	1	1	2	0	2	144	143	-37	500
17805	1	1	2	0	2	455	417	-171	500
23872	1	1	2	0	2	400	304	168	500
19131	1	1	2	0	2	400	298	161	500
38915	1	1	2	0	2	300	233	160	500
5139	1	1	2	0	2	189	138	173	500
30541	1	1	2	0	2	89	91	-172	500
755	1	1	2	0	2	522	420	-171	500
54289	1	1	2	0	2	445	339	-60	500
17567	1	1	2	0	2	411	335	-63	500
45125	1	1	2	0	2	355	321	-46	500
28354	1	1	2	0	2	345	270	175	500
46239	1	1	2	0	2	244	193	-32	500
21815	1	1	2	0	2	200	191	-38	500
32088	1	1	2	0	2	133	133	-170	500
45717	1	1	2	0	2	134	98	-14	500
42164	1	1	2	0	2	478	388	-43	500
6607	1	1	2	0	2	434	363	162	500
37925	1	1	2	0	2	455	359	-42	500
36497	1	1	2	0	2	344	306	31	500
38684	1	1	2	0	2	322	294	175	500
11991	1	1	2	0	2	411	317	-44	500
3936	1	1	2	0	2	289	236	-24	500
13990	1	1	2	0	2	211	192	-170	500
55405	1	1	2	0	2	544	440	181	500
57379	1	1	2	0	2	533	419	-29	500
20454	1	1	2	0	2	300	345	45	500
50374	1	1	2	0	2	422	343	201	500
9217	1	1	2	0	2	467	341	-210	500
44154	1	1	2	0	2	344	334	48	500
11644	1	1	2	0	2	334	243	-157	500
27320	1	1	2	0	2	455	383	-43	500
31478	1	1	2	0	2	433	354	162	500
59147	1	1	2	0	2	411	331	-106	500
2019	1	1	2	0	2	400	288	-204	500
13700	1	1	2	0	2	333	278	182	500
19149	1	1	2	0	2	267	193	-15	500
656	1	1	2	0	2	144	123	-37	500
43685	1	1	2	0	2	489	417	-20	500
47224	1	1	2	0	2	467	377	64	500
6823	1	1	2	0	2	400	339	175	500
5394	1	1	2	0	2	433	338	157	500
31820	1	1	2	0	2	400	293	-211	500
24335	1	1	2	0	2	278	258	-40	500
54028	1	1	2	0	2	233	194	-37	500
31164	1	1	2	0	2	167	138	-174	500
9048	1	1	2	0	2	167	128	25	500
3085	1	1	2	0	2	133	122	-170	500
19701	1	1	2	0	2	44	36	177	500
19761	1	1	2	0	2	467	412	-13	500
18940	1	1	2	0	2	478	385	162	500
15519	1	1	2	0	2	456	355	-170	500
59778	1	1	2	0	2	433	346	201	500
43658	1	1	2	0	2	333	270	-41	500
58896	1	1	2	0	2	300	223	-181	500
20983	1	1	2	0	2	211	161	-175	500
22430	1	1	2	0	2	133	120	178	500
385	1	1	2	0	2	500	408	171	500
2606	1	1	2	0	2	222	198	178	500
26497	1	1	2	0	2	200	150	-17	500
26260	1	1	2	0	2	522	421	178	500
24411	1	1	2	0	2	411	386	49	500
45756	1	1	2	0	2	455	372	-46	500
5369	1	1	2	0	2	467	367	-59	500
48520	1	1	2	0	2	445	334	17	500
51814	1	1	2	0	2	211	164	-40	500
30994	1	1	2	0	2	478	409	165	500
36640	1	1	2	0	2	489	404	-22	500
50425	1	1	2	0	2	511	394	68	500
2658	1	1	2	0	2	523	387	13	500
12174	1	1	2	0	2	422	332	-17	500
40057	1	1	2	0	2	389	315	178	500
41059	1	1	2	0	2	345	273	175	500
32794	1	1	2	0	2	322	244	-171	500
2263	1	1	2	0	2	334	243	158	500
59578	1	1	2	0	2	67	53	27	500
23248	1	1	2	0	2	411	372	-19	500
16493	1	1	2	0	2	467	363	-59	500
40912	1	1	2	0	2	400	363	197	500
46607	1	1	2	0	2	422	348	-41	500
11299	1	1	2	0	2	389	345	178	500
28670	1	1	2	0	2	322	268	160	500
28487	1	1	2	0	2	278	261	51	500
56274	1	1	2	0	2	334	239	-84	500
41036	1	1	2	0	2	200	187	183	500
17946	1	1	2	0	2	211	181	174	500
51201	1	1	2	0	2	178	143	-170	500
49836	1	1	2	0	2	134	101	6	500
27593	1	1	2	0	2	134	96	-189	500
7011	1	1	2	0	2	444	412	25	500
10978	1	1	2	0	2	489	373	-22	500
15630	1	1	2	0	2	366	360	48	500
26644	1	1	2	0	2	467	359	155	500
37327	1	1	2	0	2	345	353	45	500
44515	1	1	2	0	2	400	347	180	500
35621	1	1	2	0	2	411	344	-43	500
59756	1	1	2	0	2	411	344	-65	500
40250	1	1	2	0	2	322	330	-58	500
40599	1	1	2	0	2	389	323	52	500
49965	1	1	2	0	2	344	317	-46	500
34083	1	1	2	0	2	322	260	178	500
21751	1	1	2	0	2	300	249	171	500
40041	1	1	2	0	2	200	145	3	500
41607	1	1	2	0	2	522	408	202	500
4993	1	1	2	0	2	478	391	202	500
44779	1	1	2	0	2	467	332	-3	500
23629	1	1	2	0	2	311	305	163	500
35899	1	1	2	0	2	333	298	-41	500
16359	1	1	2	0	2	278	266	-38	500
47016	1	1	2	0	2	278	251	-40	500
28061	1	1	2	0	2	256	189	19	500
53002	1	1	2	0	2	511	413	216	500
59849	1	1	2	0	2	455	368	219	500
90	1	1	2	0	2	378	318	-42	500
48958	1	1	2	0	2	344	317	205	500
974	1	1	2	0	2	333	294	180	500
42788	1	1	2	0	2	400	294	-2	500
14200	1	1	2	0	2	478	439	-43	500
36974	1	1	2	0	2	466	408	-68	500
22479	1	1	2	0	2	500	399	-170	500
59114	1	1	2	0	2	466	394	189	500
46320	1	1	2	0	2	367	313	-40	500
38790	1	1	2	0	2	367	311	46	500
27969	1	1	2	0	2	322	256	-55	500
55431	1	1	2	0	2	334	251	88	500
15042	1	1	2	0	2	278	242	51	500
25447	1	1	2	0	2	266	212	178	500
26793	1	1	2	0	2	122	91	28	500
37239	1	1	2	0	2	500	443	50	500
41799	1	1	2	0	2	533	433	-61	500
3247	1	1	2	0	2	478	402	202	500
18884	1	1	2	0	2	467	381	157	500
59809	1	1	2	0	2	422	378	-159	500
57123	1	1	2	0	2	444	353	216	500
38196	1	1	2	0	2	366	350	-44	500
53221	1	1	2	0	2	378	334	9	500
50458	1	1	2	0	2	333	294	180	500
54522	1	1	2	0	2	266	252	-58	500
52311	1	1	2	0	2	245	192	-171	500
42201	1	1	2	0	2	200	146	-203	500
45977	1	1	2	0	2	500	455	-79	500
22314	1	1	2	0	2	544	441	-43	500
13701	1	1	2	0	2	411	333	51	500
59842	1	1	2	0	2	356	271	-63	500
51557	1	1	2	0	2	411	376	-19	500
35254	1	1	2	0	2	367	327	-56	500
9475	1	1	2	0	2	333	285	-35	500
19389	1	1	2	0	2	200	218	-39	500
46355	1	1	2	0	2	211	183	175	500
23780	1	1	2	0	2	167	124	29	500
8844	1	1	2	0	2	144	117	171	500
55988	1	1	2	0	2	467	396	-64	500
5078	1	1	2	0	2	422	374	206	500
18107	1	1	2	0	2	411	360	188	500
3909	1	1	2	0	2	366	296	-33	500
35476	1	1	2	0	2	367	277	-62	500
11453	1	1	2	0	2	422	360	-41	500
30875	1	1	2	0	2	445	343	-154	500
37151	1	1	2	0	2	433	340	165	500
26993	1	1	2	0	2	456	334	9	500
18558	1	1	2	0	2	434	325	177	500
37457	1	1	2	0	2	400	296	-21	500
30893	1	1	2	0	2	278	248	180	500
915	1	1	2	0	2	356	331	-36	500
18043	1	1	2	0	2	322	307	175	500
34848	1	1	2	0	2	322	274	-42	500
21000	1	1	2	0	2	334	252	-15	500
13443	1	1	2	0	2	278	218	175	500
52080	1	1	2	0	2	256	200	175	500
16687	1	1	2	0	2	389	315	-19	500
3898	1	1	2	0	2	322	308	30	500
28973	1	1	2	0	2	233	186	166	500
31792	1	1	2	0	2	156	133	180	500
48654	1	1	2	0	2	433	371	-171	500
22537	1	1	2	0	2	355	344	-172	500
15487	1	1	2	0	2	366	290	-33	500
49105	1	1	2	0	2	167	202	-176	500
8885	1	1	2	0	2	189	169	-26	500
22567	1	1	2	0	2	134	105	192	500
39099	1	1	2	0	2	511	373	210	500
312	1	1	2	0	2	333	279	-35	500
27025	1	1	2	0	2	278	231	180	500
47883	1	1	2	0	2	200	144	7	500
14344	1	1	2	0	2	100	78	24	500
7783	1	1	2	0	2	600	455	-42	500
18284	1	1	2	0	2	533	444	72	500
10187	1	1	2	0	2	578	438	-60	500
58788	1	1	2	0	2	467	359	-218	500
43857	1	1	2	0	2	311	272	-35	500
31101	1	1	2	0	2	122	92	-19	500
54113	1	1	2	0	2	422	326	93	500
45602	1	1	2	0	2	356	325	196	500
57614	1	1	2	0	2	344	313	203	500
14671	1	1	2	0	2	400	309	72	500
57708	1	1	2	0	2	355	281	118	500
49439	1	1	2	0	2	311	226	10	500
13645	1	1	2	0	2	233	186	180	500
57145	1	1	2	0	2	134	103	143	500
882	1	1	2	0	2	400	363	-152	500
16591	1	1	2	0	2	367	281	-155	500
11894	1	1	2	0	2	144	115	175	500
27522	1	1	2	0	2	533	460	-61	500
1499	1	1	2	0	2	455	389	-42	500
27243	1	1	2	0	2	389	345	46	500
42432	1	1	2	0	2	333	273	-38	500
5137	1	1	2	0	2	122	90	173	500
22690	1	1	2	0	2	488	444	51	500
20419	1	1	2	0	2	556	432	137	500
35481	1	1	2	0	2	333	285	-194	500
41940	1	1	2	0	2	278	245	30	500
15141	1	1	2	0	2	266	234	163	500
33978	1	1	2	0	2	266	234	163	500
57984	1	1	2	0	2	178	177	118	500
14660	1	1	2	0	2	89	100	177	500
48202	1	1	2	0	2	511	425	-21	500
48129	1	1	2	0	2	467	341	7	500
38922	1	1	2	0	2	344	310	177	500
35594	1	1	2	0	2	334	243	-18	500
35846	1	1	2	0	2	56	43	180	500
25569	1	1	2	0	2	533	445	-61	500
30377	1	1	2	0	2	534	434	161	500
39861	1	1	2	0	2	400	329	140	500
21226	1	1	2	0	2	211	172	175	500
10334	1	1	2	0	2	144	114	27	500
35728	1	1	2	0	2	488	466	-170	500
30740	1	1	2	0	2	500	425	166	500
46433	1	1	2	0	2	489	403	-41	500
38953	1	1	2	0	2	178	174	184	500
45003	1	1	2	0	2	100	79	27	500
37922	1	1	2	0	2	433	370	163	500
10671	1	1	2	0	2	344	304	145	500
54035	1	1	2	0	2	334	277	217	500
43360	1	1	2	0	2	266	260	181	500
2919	1	1	2	0	2	278	243	177	500
50190	1	1	2	0	2	256	208	175	500
15921	1	1	2	0	2	233	179	180	500
19106	1	1	2	0	2	200	146	3	500
32848	1	1	2	0	2	400	346	156	500
13108	1	1	2	0	2	389	294	-53	500
36776	1	1	2	0	2	189	167	172	500
7341	1	1	2	0	2	189	163	30	500
26789	1	1	2	0	2	100	107	174	500
58927	1	1	2	0	2	100	88	-110	500
5141	1	1	2	0	2	311	318	181	500
11000	1	1	2	0	2	344	292	177	500
59914	1	1	2	0	2	334	255	-132	500
57346	1	1	2	0	2	278	244	8	500
43114	1	1	2	0	2	278	226	-36	500
47919	1	1	2	0	2	266	212	163	500
23742	1	1	2	0	2	189	138	5	500
38743	1	1	2	0	2	189	137	-192	500
54417	1	1	2	0	2	489	440	-196	500
10447	1	1	2	0	2	567	416	10	500
50485	1	1	2	0	2	355	332	187	500
46057	1	1	2	0	2	322	288	-155	500
58434	1	1	2	0	2	344	285	-103	500
26213	1	1	2	0	2	334	239	15	500
12099	1	1	2	0	2	400	316	-75	500
40988	1	1	2	0	2	344	303	-28	500
29387	1	1	2	0	2	344	276	177	500
56625	1	1	2	0	2	278	247	55	500
13532	1	1	2	0	2	211	197	-34	500
17740	1	1	2	0	2	233	197	174	500
23986	1	1	2	0	2	156	130	-29	500
7045	1	1	2	0	2	600	478	-60	500
31614	1	1	2	0	2	600	469	-66	500
1061	1	1	2	0	2	355	332	187	500
11605	1	1	2	0	2	400	314	199	500
20369	1	1	2	0	2	389	280	11	500
41958	1	1	2	0	2	266	258	181	500
9161	1	1	2	0	2	134	98	-32	500
55663	1	1	2	0	2	600	438	157	500
8703	1	1	2	0	2	600	437	10	500
30827	1	1	2	0	2	433	357	177	500
15432	1	1	2	0	2	400	323	190	500
15012	1	1	2	0	2	278	220	177	500
27878	1	1	2	0	2	211	195	-173	500
17385	1	1	2	0	2	267	189	194	500
18061	1	1	2	0	2	211	179	-37	500
13715	1	1	2	0	2	189	165	172	500
31972	1	1	2	0	2	178	155	184	500
22945	1	1	2	0	2	445	326	199	500
29482	1	1	2	0	2	233	236	181	500
38139	1	1	2	0	2	122	89	-20	500
29344	1	1	2	0	2	445	325	-204	500
57107	1	1	2	0	2	366	318	187	500
40294	1	1	2	0	2	400	297	196	500
41789	1	1	2	0	2	334	245	-157	500
56919	1	1	2	0	2	233	212	-96	500
17417	1	1	2	0	2	233	192	174	500
51524	1	1	2	0	2	189	141	8	500
14173	1	1	2	0	2	233	179	30	500
55350	1	1	2	0	2	189	155	-19	500
7076	1	1	2	0	2	511	407	140	500
1501	1	1	2	0	2	500	381	168	500
15595	1	1	2	0	2	389	351	49	500
35887	1	1	2	0	2	278	254	-50	500
43127	1	1	2	0	2	278	242	174	500
22921	1	1	2	0	2	222	181	184	500
24082	1	1	2	0	2	589	483	-169	500
29828	1	1	2	0	2	534	408	-162	500
21917	1	1	2	0	2	211	170	174	500
35676	1	1	2	0	2	511	445	179	500
18841	1	1	2	0	2	444	378	-42	500
59933	1	1	2	0	2	478	377	-16	500
10489	1	1	2	0	2	400	364	-192	500
16633	1	1	2	0	2	400	332	-45	500
49756	1	1	2	0	2	378	301	163	500
57222	1	1	2	0	2	278	260	116	500
10546	1	1	2	0	2	334	248	9	500
43762	1	1	2	0	2	334	239	-54	500
32828	1	1	2	0	2	567	487	-55	500
9164	1	1	2	0	2	400	332	-50	500
16427	1	1	2	0	2	311	298	181	500
45827	1	1	2	0	2	322	290	-32	500
57220	1	1	2	0	2	389	280	106	500
42987	1	1	2	0	2	233	191	176	500
30244	1	1	2	0	2	422	368	-179	500
15925	1	1	2	0	2	400	365	193	500
3590	1	1	2	0	2	367	296	-155	500
10750	1	1	2	0	2	300	256	171	500
11478	1	1	2	0	2	267	195	8	500
42715	1	1	2	0	2	211	164	174	500
56819	1	1	2	0	2	533	438	-168	500
54274	1	1	2	0	2	411	376	-158	500
38992	1	1	2	0	2	367	325	-56	500
49130	1	1	2	0	2	322	293	-32	500
23693	1	1	2	0	2	289	259	-39	500
10469	1	1	2	0	2	278	249	-50	500
38624	1	1	2	0	2	189	141	-172	500
18643	1	1	2	0	2	189	137	5	500
18633	1	1	2	0	2	455	480	163	500
8561	1	1	2	0	2	489	419	-42	500
45467	1	1	2	0	2	445	364	-152	500
39990	1	1	2	0	2	189	174	-41	500
36610	1	1	2	0	2	134	98	-2	500
45763	1	1	2	0	2	511	423	168	500
49544	1	1	2	0	2	366	375	-47	500
16334	1	1	2	0	2	467	370	-70	500
50609	1	1	2	0	2	489	367	167	500
41784	1	1	2	0	2	422	342	-46	500
27779	1	1	2	0	2	322	294	-32	500
16265	1	1	2	0	2	167	153	-174	500
11833	1	1	2	0	2	400	361	140	500
30747	1	1	2	0	2	356	324	196	500
49750	1	1	2	0	2	311	262	176	500
50316	1	1	2	0	2	222	190	184	500
39505	1	1	2	0	2	233	177	173	500
2852	1	1	2	0	2	189	139	172	500
21064	1	1	2	0	2	156	126	183	500
